Order ID,Order Date,Category,Sub-Category,Product Name,Region,Customer Segment,Quantity,Discount,Sales,Profit,Year,Month,MonthName,YearMonth,Profit Margin (%)
ORD-18694,2022-06-04,Technology,Copiers,Heavy Duty Copier,Central,Consumer,1,0.0,1778.66,416.51,2022,6,Jun,2022-06,23.42
ORD-13116,2024-09-26,Office Supplies,Storage,Storage Box,East,Corporate,2,0.0,170.99,44.7,2024,9,Sep,2024-09,26.14
ORD-14698,2024-05-08,Office Supplies,Paper,Sticky Notes Pack,Central,Consumer,2,0.0,155.78,38.93,2024,5,May,2024-05,24.99
ORD-11293,2022-01-11,Office Supplies,Art,Color Pencils,West,Consumer,1,0.2,7.34,0.68,2022,1,Jan,2022-01,9.26
ORD-17666,2023-06-14,Office Supplies,Storage,Plastic Bin,South,Home Office,3,0.1,19.05,6.31,2023,6,Jun,2023-06,33.12
ORD-13601,2023-08-27,Office Supplies,Paper,Notebook Set,South,Corporate,11,0.0,1099.22,63.67,2023,8,Aug,2023-08,5.79
ORD-10737,2024-08-17,Technology,Phones,Smartphone X200,Central,Corporate,1,0.3,1688.68,83.87,2024,8,Aug,2024-08,4.97
ORD-10533,2023-01-23,Furniture,Chairs,Ergo Recliner,North,Home Office,7,0.0,736.04,26.74,2023,1,Jan,2023-01,3.63
ORD-15240,2021-06-11,Office Supplies,Envelopes,Mailing Envelopes,North,Home Office,11,0.0,766.98,94.1,2021,6,Jun,2021-06,12.27
ORD-14251,2023-01-29,Office Supplies,Paper,Copy Paper Ream,West,Consumer,6,0.2,407.49,98.38,2023,1,Jan,2023-01,24.14
ORD-12021,2022-11-25,Office Supplies,Art,Marker Set,West,Corporate,4,0.0,317.97,107.59,2022,11,Nov,2022-11,33.84
ORD-18412,2024-03-03,Office Supplies,Labels,Address Labels,Central,Home Office,6,0.1,649.71,135.91,2024,3,Mar,2024-03,20.92
ORD-16593,2024-08-04,Office Supplies,Art,Color Pencils,East,Consumer,12,0.0,172.67,44.91,2024,8,Aug,2024-08,26.01
ORD-16196,2023-06-19,Office Supplies,Envelopes,Mailing Envelopes,Central,Consumer,5,0.0,24.5,7.34,2023,6,Jun,2023-06,29.96
ORD-14872,2022-06-30,Office Supplies,Labels,Address Labels,Central,Corporate,7,0.0,102.09,26.42,2022,6,Jun,2022-06,25.88
ORD-10641,2021-02-28,Technology,Accessories,Keyboard,South,Consumer,7,0.3,1463.88,271.47,2021,2,Feb,2021-02,18.54
ORD-10794,2024-10-16,Furniture,Chairs,Folding Chair,North,Consumer,8,0.0,1210.19,101.07,2024,10,Oct,2024-10,8.35
ORD-16843,2022-09-17,Furniture,Chairs,Ergo Recliner,West,Corporate,8,0.2,2990.04,34.74,2022,9,Sep,2022-09,1.16
ORD-17835,2021-01-29,Technology,Phones,Smartphone Lite,South,Consumer,7,0.15,6879.24,620.73,2021,1,Jan,2021-01,16.64
ORD-17218,2021-09-28,Technology,Machines,Laminator,South,Consumer,13,0.0,3997.73,620.73,2021,9,Sep,2021-09,16.4
ORD-15828,2024-08-10,Office Supplies,Labels,Address Labels,North,Consumer,5,0.0,207.15,20.36,2024,8,Aug,2024-08,9.83
ORD-15890,2023-05-19,Office Supplies,Art,Sketch Pad,West,Corporate,7,0.1,290.15,59.67,2023,5,May,2023-05,20.57
ORD-16801,2023-06-18,Office Supplies,Envelopes,Security Envelopes,North,Consumer,6,0.0,340.84,11.06,2023,6,Jun,2023-06,3.24
ORD-17945,2021-06-02,Office Supplies,Art,Sketch Pad,West,Consumer,13,0.3,1249.44,181.89,2021,6,Jun,2021-06,14.56
ORD-13788,2023-06-21,Furniture,Furnishings,Filing Tray,South,Consumer,6,0.0,1627.07,-47.68,2023,6,Jun,2023-06,-2.93
ORD-12405,2021-12-06,Office Supplies,Labels,Shipping Labels,West,Corporate,6,0.0,678.07,139.59,2021,12,Dec,2021-12,20.59
ORD-15221,2022-02-21,Office Supplies,Art,Marker Set,North,Corporate,1,0.15,89.73,15.62,2022,2,Feb,2022-02,17.41
ORD-17192,2022-04-15,Office Supplies,Paper,Sticky Notes Pack,North,Home Office,7,0.1,142.19,13.55,2022,4,Apr,2022-04,9.53
ORD-18612,2021-04-07,Technology,Machines,Label Printer,East,Corporate,1,0.15,452.97,101.57,2021,4,Apr,2021-04,22.42
ORD-19301,2021-03-13,Office Supplies,Storage,Storage Box,East,Home Office,7,0.15,560.08,91.41,2021,3,Mar,2021-03,16.32
ORD-15311,2023-08-09,Technology,Copiers,Heavy Duty Copier,West,Consumer,7,0.1,2642.7,620.73,2023,8,Aug,2023-08,28.38
ORD-13037,2022-09-30,Office Supplies,Envelopes,Security Envelopes,East,Consumer,6,0.0,299.23,90.34,2022,9,Sep,2022-09,30.19
ORD-16922,2023-10-15,Furniture,Tables,Round Side Table,South,Consumer,1,0.2,331.23,-21.45,2023,10,Oct,2023-10,-6.48
ORD-16497,2024-01-19,Office Supplies,Labels,Shipping Labels,Central,Corporate,12,0.2,649.6,65.44,2024,1,Jan,2024-01,10.07
ORD-18588,2022-01-02,Office Supplies,Envelopes,Security Envelopes,Central,Consumer,11,0.0,1301.46,58.92,2022,1,Jan,2022-01,4.53
ORD-14669,2023-07-10,Office Supplies,Art,Color Pencils,Central,Corporate,6,0.0,807.5,93.34,2023,7,Jul,2023-07,11.56
ORD-19188,2021-03-03,Technology,Accessories,Usb Hub,West,Consumer,7,0.0,6879.24,620.73,2021,3,Mar,2021-03,18.67
ORD-11665,2021-06-06,Technology,Phones,Smartphone Lite,South,Corporate,13,0.0,6879.24,620.73,2021,6,Jun,2021-06,12.11
ORD-15347,2023-04-04,Office Supplies,Envelopes,Mailing Envelopes,West,Corporate,11,0.0,771.97,138.95,2023,4,Apr,2023-04,18.0
ORD-14667,2023-06-14,Technology,Copiers,Heavy Duty Copier,North,Consumer,5,0.3,5730.47,620.73,2023,6,Jun,2023-06,21.13
ORD-18380,2022-10-30,Technology,Copiers,Desktop Copier,North,Corporate,12,0.0,6879.24,620.73,2022,10,Oct,2022-10,10.59
ORD-19525,2023-01-23,Furniture,Furnishings,Picture Frame,North,Consumer,7,0.0,73.2,-1.77,2023,1,Jan,2023-01,-2.42
ORD-16010,2023-12-25,Office Supplies,Envelopes,Mailing Envelopes,West,Consumer,9,0.0,342.51,103.29,2023,12,Dec,2023-12,30.16
ORD-11992,2022-06-29,Furniture,Bookcases,Metal Shelving Unit,North,Consumer,2,0.3,134.12,-14.19,2022,6,Jun,2022-06,-10.58
ORD-19700,2021-08-22,Office Supplies,Art,Color Pencils,Central,Consumer,9,0.0,1088.73,243.7,2021,8,Aug,2021-08,22.38
ORD-14006,2021-04-07,Office Supplies,Labels,Address Labels,East,Consumer,12,0.15,168.36,40.14,2021,4,Apr,2021-04,23.84
ORD-12654,2024-07-31,Office Supplies,Binders,View Binder,Central,Consumer,9,0.0,946.28,48.98,2024,7,Jul,2024-07,5.18
ORD-16060,2022-05-23,Furniture,Bookcases,Metal Shelving Unit,North,Consumer,12,0.1,4408.48,-330.7900000000001,2022,5,May,2022-05,-9.17
ORD-10079,2024-05-08,Office Supplies,Binders,View Binder,East,Home Office,13,0.3,150.66,28.92,2024,5,May,2024-05,19.2
ORD-15635,2021-01-19,Furniture,Tables,Glass Table,East,Corporate,9,0.0,6768.51,27.86,2021,1,Jan,2021-01,0.41
ORD-19435,2023-03-09,Office Supplies,Envelopes,Security Envelopes,West,Consumer,5,0.2,404.09,75.62,2023,3,Mar,2023-03,18.71
ORD-18513,2024-04-18,Furniture,Tables,Conference Table,East,Corporate,6,0.1,3653.09,27.86,2024,4,Apr,2024-04,0.76
ORD-18706,2023-07-03,Office Supplies,Binders,View Binder,North,Corporate,1,0.0,340.84,10.05,2023,7,Jul,2023-07,2.95
ORD-16353,2023-07-27,Office Supplies,Binders,View Binder,South,Consumer,1,0.0,65.19,14.04,2023,7,Jul,2023-07,21.54
ORD-10099,2023-12-24,Office Supplies,Labels,Shipping Labels,South,Consumer,6,0.0,340.84,107.23,2023,12,Dec,2023-12,31.46
ORD-17718,2021-06-13,Office Supplies,Envelopes,Security Envelopes,North,Consumer,10,0.3,1137.07,227.97,2021,6,Jun,2021-06,20.05
ORD-14968,2022-02-15,Office Supplies,Storage,Storage Box,North,Corporate,1,0.0,84.76,15.84,2022,2,Feb,2022-02,18.69
ORD-15557,2022-12-11,Office Supplies,Art,Color Pencils,West,Corporate,7,0.0,296.52,83.82,2022,12,Dec,2022-12,28.27
ORD-14458,2021-09-02,Office Supplies,Labels,Shipping Labels,South,Home Office,1,0.0,124.05,30.23,2021,9,Sep,2021-09,24.37
ORD-11289,2021-08-19,Furniture,Bookcases,Metal Shelving Unit,Central,Consumer,9,0.2,3836.63,-275.89,2021,8,Aug,2021-08,-7.19
ORD-14240,2024-05-07,Office Supplies,Labels,Shipping Labels,West,Consumer,7,0.15,142.14,27.04,2024,5,May,2024-05,19.02
ORD-10067,2024-09-03,Furniture,Chairs,Executive Office Chair,Central,Consumer,8,0.0,4464.41,165.45,2024,9,Sep,2024-09,3.71
ORD-16033,2024-01-14,Office Supplies,Storage,Storage Box,North,Consumer,9,0.1,303.58,21.52,2024,1,Jan,2024-01,7.09
ORD-12031,2021-07-17,Office Supplies,Storage,Plastic Bin,South,Home Office,7,0.3,547.34,101.02,2021,7,Jul,2021-07,18.46
ORD-13214,2021-07-20,Office Supplies,Paper,Copy Paper Ream,West,Consumer,6,0.15,392.83,36.05,2021,7,Jul,2021-07,9.18
ORD-11023,2022-09-13,Office Supplies,Labels,Address Labels,East,Consumer,2,0.3,162.3,10.32,2022,9,Sep,2022-09,6.36
ORD-19152,2021-12-09,Office Supplies,Binders,3-Ring Binder,North,Corporate,6,0.3,92.56,18.74,2021,12,Dec,2021-12,20.25
ORD-14835,2024-03-10,Office Supplies,Envelopes,Mailing Envelopes,Central,Home Office,8,0.2,132.93,18.25,2024,3,Mar,2024-03,13.73
ORD-17885,2021-07-11,Furniture,Tables,Round Side Table,Central,Corporate,7,0.0,1142.62,-139.67,2021,7,Jul,2021-07,-12.22
ORD-16293,2021-01-23,Technology,Machines,Laminator,Central,Consumer,6,0.0,6879.24,620.73,2021,1,Jan,2021-01,12.46
ORD-10606,2023-03-07,Technology,Machines,Label Printer,West,Consumer,1,0.2,1677.65,371.51,2023,3,Mar,2023-03,22.14
ORD-16350,2022-08-21,Office Supplies,Paper,Sticky Notes Pack,East,Consumer,6,0.15,675.56,94.19,2022,8,Aug,2022-08,13.94
ORD-16604,2021-05-12,Furniture,Tables,Glass Table,North,Corporate,12,0.3,6879.24,-330.7900000000001,2021,5,May,2021-05,-14.13
ORD-17314,2021-04-08,Office Supplies,Labels,Address Labels,North,Consumer,13,0.0,887.5,58.92,2021,4,Apr,2021-04,6.64
ORD-17179,2023-08-14,Office Supplies,Art,Marker Set,West,Consumer,11,0.2,542.88,175.98,2023,8,Aug,2023-08,32.42
ORD-19485,2021-09-14,Office Supplies,Envelopes,Mailing Envelopes,North,Corporate,5,0.0,487.74,146.41,2021,9,Sep,2021-09,30.02
ORD-14243,2023-04-08,Office Supplies,Art,Sketch Pad,North,Consumer,2,0.1,127.87,6.91,2023,4,Apr,2023-04,5.4
ORD-13166,2023-10-29,Office Supplies,Envelopes,Mailing Envelopes,East,Consumer,11,0.0,766.66,191.94,2023,10,Oct,2023-10,25.04
ORD-18844,2022-08-09,Office Supplies,Envelopes,Mailing Envelopes,South,Home Office,8,0.0,528.65,58.92,2022,8,Aug,2022-08,11.15
ORD-12161,2023-04-26,Office Supplies,Binders,3-Ring Binder,Central,Consumer,7,0.3,1372.95,356.44,2023,4,Apr,2023-04,25.96
ORD-10608,2024-04-29,Office Supplies,Binders,Heavy Duty Binder,South,Corporate,3,0.1,346.92,38.21,2024,4,Apr,2024-04,11.01
ORD-11297,2021-05-24,Furniture,Tables,Adjustable Desk,North,Consumer,4,0.0,2668.99,383.41,2021,5,May,2021-05,14.37
ORD-14397,2024-06-01,Office Supplies,Art,Marker Set,South,Corporate,5,0.0,447.5,143.04,2024,6,Jun,2024-06,31.96
ORD-18893,2022-11-15,Technology,Phones,Office Cordless Phone,West,Consumer,8,0.0,6879.24,620.73,2022,11,Nov,2022-11,28.67
ORD-10175,2022-10-23,Furniture,Furnishings,Desk Lamp,East,Consumer,5,0.3,762.78,120.25,2022,10,Oct,2022-10,15.76
ORD-10232,2024-07-17,Technology,Machines,Calculator,North,Home Office,9,0.2,6802.29,620.73,2024,7,Jul,2024-07,28.92
ORD-13306,2021-09-05,Technology,Accessories,Wireless Mouse,South,Corporate,9,0.3,5269.83,620.73,2021,9,Sep,2021-09,15.25
ORD-16305,2024-01-07,Office Supplies,Binders,View Binder,South,Home Office,5,0.3,551.62,152.63,2024,1,Jan,2024-01,27.67
ORD-17762,2021-10-14,Technology,Accessories,Usb Hub,East,Home Office,9,0.0,6879.24,620.73,2021,10,Oct,2021-10,21.68
ORD-17967,2022-02-05,Furniture,Bookcases,Metal Shelving Unit,North,Corporate,13,0.0,6879.24,-102.97,2022,2,Feb,2022-02,-1.02
ORD-14626,2022-04-22,Furniture,Tables,Glass Table,North,Corporate,12,0.3,3763.5,-192.5,2022,4,Apr,2022-04,-5.11
ORD-14338,2021-04-15,Furniture,Furnishings,Wall Clock,South,Consumer,10,0.15,3572.28,441.39,2021,4,Apr,2021-04,12.36
ORD-10796,2021-08-10,Technology,Machines,Label Printer,Central,Consumer,1,0.0,502.36,98.8,2021,8,Aug,2021-08,19.67
ORD-16556,2024-09-01,Technology,Copiers,Heavy Duty Copier,East,Consumer,11,0.1,6879.24,614.51,2024,9,Sep,2024-09,6.23
ORD-16787,2021-02-07,Office Supplies,Art,Color Pencils,South,Consumer,9,0.0,608.92,63.51,2021,2,Feb,2021-02,10.43
ORD-14382,2022-11-26,Technology,Phones,Office Cordless Phone,Central,Consumer,7,0.2,6879.24,620.73,2022,11,Nov,2022-11,9.51
ORD-19788,2024-01-01,Office Supplies,Labels,Shipping Labels,East,Consumer,2,0.0,19.22,2.75,2024,1,Jan,2024-01,14.31
ORD-17201,2022-08-12,Office Supplies,Envelopes,Security Envelopes,West,Consumer,10,0.2,292.54,58.92,2022,8,Aug,2022-08,20.14
ORD-18783,2021-05-13,Office Supplies,Binders,Heavy Duty Binder,South,Consumer,7,0.0,827.79,49.53,2021,5,May,2021-05,5.98
ORD-14588,2023-03-13,Furniture,Chairs,Mesh Task Chair,West,Home Office,9,0.15,6286.89,-311.73,2023,3,Mar,2023-03,-4.96
ORD-13707,2024-04-03,Office Supplies,Labels,Address Labels,East,Home Office,6,0.3,539.66,105.22,2024,4,Apr,2024-04,19.5
ORD-10920,2024-07-11,Technology,Phones,Smartphone X200,Central,Corporate,7,0.3,4835.5,273.57,2024,7,Jul,2024-07,5.66
ORD-13576,2021-07-02,Furniture,Tables,Round Side Table,West,Consumer,8,0.15,4876.89,148.74,2021,7,Jul,2021-07,3.05
ORD-14472,2024-02-07,Furniture,Tables,Adjustable Desk,East,Home Office,10,0.3,6879.24,99.69,2024,2,Feb,2024-02,1.36
ORD-10173,2023-02-26,Technology,Accessories,Keyboard,Central,Corporate,8,0.2,6879.24,620.73,2023,2,Feb,2023-02,8.34
ORD-13572,2024-10-01,Office Supplies,Art,Color Pencils,East,Corporate,1,0.2,70.29,7.61,2024,10,Oct,2024-10,10.83
ORD-11192,2024-12-06,Technology,Copiers,Heavy Duty Copier,North,Consumer,3,0.0,3181.34,114.97,2024,12,Dec,2024-12,3.61
ORD-12476,2022-04-30,Office Supplies,Envelopes,Security Envelopes,Central,Consumer,5,0.0,233.6,33.08,2022,4,Apr,2022-04,14.16
ORD-16933,2023-09-21,Furniture,Chairs,Mesh Task Chair,South,Consumer,5,0.15,1052.39,0.86,2023,9,Sep,2023-09,0.08
ORD-15345,2024-04-20,Office Supplies,Binders,Heavy Duty Binder,North,Consumer,5,0.15,441.87,147.96,2024,4,Apr,2024-04,33.48
ORD-16536,2021-12-18,Furniture,Furnishings,Desk Lamp,West,Consumer,9,0.3,2731.61,-330.7900000000001,2021,12,Dec,2021-12,-12.32
ORD-12535,2023-06-11,Office Supplies,Labels,Address Labels,South,Consumer,4,0.0,290.33,49.2,2023,6,Jun,2023-06,16.95
ORD-16969,2023-11-08,Office Supplies,Labels,Address Labels,West,Corporate,8,0.0,809.23,58.92,2023,11,Nov,2023-11,7.28
ORD-14595,2023-12-27,Office Supplies,Storage,File Cabinet,East,Home Office,4,0.2,326.07,109.86,2023,12,Dec,2023-12,33.69
ORD-10601,2023-02-15,Furniture,Bookcases,Oak Bookcase,South,Consumer,6,0.3,3278.58,-305.3,2023,2,Feb,2023-02,-9.31
ORD-15154,2022-09-07,Furniture,Bookcases,Metal Shelving Unit,South,Consumer,1,0.3,620.23,26.43,2022,9,Sep,2022-09,4.26
ORD-15760,2021-06-01,Technology,Phones,Office Cordless Phone,East,Corporate,1,0.0,165.65,46.94,2021,6,Jun,2021-06,28.34
ORD-12406,2023-12-07,Office Supplies,Envelopes,Mailing Envelopes,North,Consumer,13,0.0,109.58,10.71,2023,12,Dec,2023-12,9.77
ORD-13961,2024-06-24,Technology,Copiers,Heavy Duty Copier,East,Consumer,8,0.3,6879.24,620.73,2024,6,Jun,2024-06,14.16
ORD-18381,2022-05-26,Technology,Machines,Label Printer,West,Consumer,1,0.0,386.57,8.26,2022,5,May,2022-05,2.14
ORD-11384,2021-12-28,Office Supplies,Paper,Sticky Notes Pack,South,Consumer,10,0.0,922.46,214.09,2021,12,Dec,2021-12,23.21
ORD-14517,2022-12-10,Technology,Machines,Label Printer,West,Corporate,1,0.15,1292.75,354.67,2022,12,Dec,2022-12,27.44
ORD-15069,2021-06-30,Office Supplies,Envelopes,Security Envelopes,West,Corporate,3,0.0,317.41,26.44,2021,6,Jun,2021-06,8.33
ORD-10831,2021-09-02,Office Supplies,Labels,Address Labels,North,Corporate,10,0.0,965.8,107.57,2021,9,Sep,2021-09,11.14
ORD-14496,2021-01-12,Office Supplies,Labels,Address Labels,North,Consumer,5,0.0,176.74,17.58,2021,1,Jan,2021-01,9.95
ORD-17759,2024-09-27,Technology,Copiers,Heavy Duty Copier,West,Consumer,11,0.0,6879.24,620.73,2024,9,Sep,2024-09,25.59
ORD-13227,2022-11-04,Office Supplies,Storage,Plastic Bin,South,Consumer,13,0.0,867.76,231.46,2022,11,Nov,2022-11,26.67
ORD-17949,2024-03-29,Technology,Copiers,Desktop Copier,West,Consumer,1,0.2,2017.2,604.92,2024,3,Mar,2024-03,29.99
ORD-18859,2022-05-26,Office Supplies,Paper,Notebook Set,South,Consumer,6,0.2,405.03,39.94,2022,5,May,2022-05,9.86
ORD-10723,2021-02-05,Office Supplies,Art,Sketch Pad,West,Corporate,13,0.1,986.88,308.61,2021,2,Feb,2021-02,31.27
ORD-13910,2023-05-09,Office Supplies,Labels,Address Labels,South,Consumer,6,0.1,492.66,95.89,2023,5,May,2023-05,19.46
ORD-18814,2021-11-01,Furniture,Chairs,Executive Office Chair,East,Corporate,3,0.0,492.94,16.73,2021,11,Nov,2021-11,3.39
ORD-12692,2024-01-14,Technology,Machines,Label Printer,East,Consumer,4,0.2,5145.3,380.41,2024,1,Jan,2024-01,7.39
ORD-17371,2023-11-27,Technology,Accessories,Laptop Stand,West,Corporate,8,0.0,6628.3,620.73,2023,11,Nov,2023-11,20.53
ORD-16612,2022-03-31,Technology,Machines,Laminator,East,Corporate,11,0.1,6879.24,620.73,2022,3,Mar,2022-03,12.28
ORD-14316,2024-10-04,Furniture,Furnishings,Picture Frame,South,Consumer,11,0.0,5640.72,-241.69,2024,10,Oct,2024-10,-4.28
ORD-10403,2022-09-07,Technology,Copiers,Heavy Duty Copier,East,Home Office,4,0.3,5175.95,444.95,2022,9,Sep,2022-09,8.6
ORD-11280,2021-04-26,Furniture,Bookcases,Oak Bookcase,East,Corporate,7,0.1,6879.24,-330.7900000000001,2021,4,Apr,2021-04,-9.07
ORD-16807,2023-09-02,Furniture,Chairs,Ergo Recliner,Central,Consumer,1,0.0,840.79,11.98,2023,9,Sep,2023-09,1.42
ORD-18805,2022-11-16,Office Supplies,Binders,3-Ring Binder,East,Consumer,10,0.1,986.66,282.52,2022,11,Nov,2022-11,28.63
ORD-15987,2023-08-31,Office Supplies,Binders,3-Ring Binder,North,Consumer,9,0.1,689.89,38.61,2023,8,Aug,2023-08,5.6
ORD-12725,2024-03-26,Office Supplies,Art,Marker Set,South,Consumer,9,0.1,343.14,41.66,2024,3,Mar,2024-03,12.14
ORD-13320,2022-05-12,Office Supplies,Paper,Notebook Set,North,Corporate,9,0.0,452.64,145.83,2022,5,May,2022-05,32.22
ORD-16798,2024-07-31,Technology,Copiers,Desktop Copier,North,Home Office,13,0.3,1181.13,69.49,2024,7,Jul,2024-07,5.88
ORD-13328,2021-09-15,Technology,Copiers,Desktop Copier,West,Consumer,1,0.0,692.85,143.02,2021,9,Sep,2021-09,20.64
ORD-18263,2024-08-11,Office Supplies,Storage,File Cabinet,North,Corporate,9,0.1,68.94,7.86,2024,8,Aug,2024-08,11.4
ORD-19374,2022-05-10,Technology,Phones,Smartphone X200,Central,Corporate,5,0.3,1813.23,476.04,2022,5,May,2022-05,26.25
ORD-16310,2021-11-07,Technology,Machines,Calculator,South,Home Office,10,0.0,6879.24,620.73,2021,11,Nov,2021-11,18.64
ORD-17032,2023-10-05,Office Supplies,Envelopes,Mailing Envelopes,North,Consumer,6,0.0,516.49,159.53,2023,10,Oct,2023-10,30.89
ORD-12661,2024-04-28,Office Supplies,Storage,File Cabinet,East,Consumer,4,0.0,410.16,70.89,2024,4,Apr,2024-04,17.28
ORD-16531,2022-11-12,Office Supplies,Labels,Address Labels,Central,Consumer,6,0.0,294.17,78.67,2022,11,Nov,2022-11,26.74
ORD-17186,2021-03-03,Furniture,Furnishings,Filing Tray,North,Corporate,6,0.0,3524.56,27.86,2021,3,Mar,2021-03,0.79
ORD-16141,2023-05-13,Furniture,Tables,Round Side Table,East,Corporate,12,0.0,4568.85,531.18,2023,5,May,2023-05,11.63
ORD-13570,2021-04-07,Technology,Copiers,Desktop Copier,South,Corporate,8,0.0,6879.24,620.73,2021,4,Apr,2021-04,7.65
ORD-17545,2024-04-09,Technology,Phones,Smartphone X200,North,Home Office,4,0.15,1902.0,333.7,2024,4,Apr,2024-04,17.54
ORD-10374,2023-04-28,Furniture,Furnishings,Wall Clock,East,Consumer,11,0.3,6879.24,-149.76,2023,4,Apr,2023-04,-1.8
ORD-18518,2021-11-25,Furniture,Furnishings,Picture Frame,North,Consumer,2,0.2,840.29,32.13,2021,11,Nov,2021-11,3.82
ORD-13436,2021-02-21,Office Supplies,Labels,Shipping Labels,West,Consumer,6,0.0,70.7,17.88,2021,2,Feb,2021-02,25.29
ORD-15813,2023-10-05,Office Supplies,Art,Color Pencils,Central,Corporate,4,0.0,492.54,35.12,2023,10,Oct,2023-10,7.13
ORD-15559,2024-06-15,Office Supplies,Storage,File Cabinet,West,Consumer,11,0.1,849.47,275.84,2024,6,Jun,2024-06,32.47
ORD-18232,2021-09-06,Office Supplies,Binders,View Binder,East,Corporate,5,0.1,520.6,102.42,2021,9,Sep,2021-09,19.67
ORD-16114,2022-07-06,Technology,Phones,Office Cordless Phone,Central,Consumer,9,0.3,3794.09,366.86,2022,7,Jul,2022-07,9.67
ORD-13774,2022-03-15,Office Supplies,Storage,Plastic Bin,East,Home Office,1,0.0,109.44,58.92,2022,3,Mar,2022-03,53.84
ORD-13016,2022-01-12,Office Supplies,Art,Sketch Pad,East,Corporate,8,0.0,195.19,12.01,2022,1,Jan,2022-01,6.15
ORD-19518,2024-12-23,Office Supplies,Binders,View Binder,East,Consumer,9,0.2,196.54,11.41,2024,12,Dec,2024-12,5.81
ORD-13433,2021-08-14,Technology,Accessories,Laptop Stand,North,Consumer,11,0.0,1531.61,346.97,2021,8,Aug,2021-08,22.65
ORD-13782,2021-02-03,Office Supplies,Binders,View Binder,Central,Corporate,7,0.15,782.88,89.4,2021,2,Feb,2021-02,11.42
ORD-15643,2021-10-29,Furniture,Bookcases,Oak Bookcase,South,Consumer,9,0.0,2109.95,-202.85,2021,10,Oct,2021-10,-9.61
ORD-13553,2023-04-28,Furniture,Tables,Round Side Table,South,Corporate,10,0.0,5330.43,620.73,2023,4,Apr,2023-04,19.3
ORD-11180,2022-02-07,Furniture,Furnishings,Picture Frame,South,Consumer,7,0.15,571.05,104.52,2022,2,Feb,2022-02,18.3
ORD-14295,2024-08-05,Technology,Phones,Smartphone X200,West,Consumer,13,0.0,6879.24,620.73,2024,8,Aug,2024-08,26.03
ORD-18564,2021-05-11,Office Supplies,Binders,View Binder,West,Consumer,1,0.0,68.85,17.39,2021,5,May,2021-05,25.26
ORD-16694,2024-12-06,Technology,Phones,Office Cordless Phone,East,Consumer,7,0.3,1971.17,395.25,2024,12,Dec,2024-12,20.05
ORD-11762,2024-06-22,Furniture,Furnishings,Desk Lamp,West,Corporate,12,0.0,1605.44,-155.87,2024,6,Jun,2024-06,-9.71
ORD-14424,2024-03-12,Office Supplies,Envelopes,Security Envelopes,South,Corporate,1,0.0,9.7,1.03,2024,3,Mar,2024-03,10.62
ORD-15531,2023-08-02,Office Supplies,Binders,View Binder,North,Corporate,7,0.1,957.46,211.01,2023,8,Aug,2023-08,22.04
ORD-14445,2023-04-29,Office Supplies,Binders,3-Ring Binder,East,Consumer,5,0.15,331.94,50.76,2023,4,Apr,2023-04,15.29
ORD-17662,2021-09-12,Furniture,Chairs,Ergo Recliner,Central,Home Office,12,0.2,6879.24,-330.7900000000001,2021,9,Sep,2021-09,-4.23
ORD-11343,2024-08-24,Office Supplies,Paper,Sticky Notes Pack,East,Consumer,7,0.2,204.46,58.9,2024,8,Aug,2024-08,28.81
ORD-18017,2023-06-18,Office Supplies,Paper,Sticky Notes Pack,Central,Consumer,2,0.1,172.33,58.92,2023,6,Jun,2023-06,34.19
ORD-10060,2022-06-01,Technology,Phones,Office Cordless Phone,Central,Consumer,4,0.0,3760.46,620.73,2022,6,Jun,2022-06,23.61
ORD-13387,2024-06-06,Furniture,Bookcases,Oak Bookcase,West,Consumer,13,0.0,6879.24,620.73,2024,6,Jun,2024-06,16.05
ORD-14098,2021-04-26,Office Supplies,Binders,Heavy Duty Binder,West,Corporate,2,0.0,196.33,33.52,2021,4,Apr,2021-04,17.07
ORD-18245,2021-02-04,Office Supplies,Paper,Notebook Set,West,Consumer,13,0.3,580.46,60.56,2021,2,Feb,2021-02,10.43
ORD-15541,2024-02-05,Furniture,Chairs,Executive Office Chair,South,Consumer,4,0.0,632.66,-4.43,2024,2,Feb,2024-02,-0.7
ORD-19586,2021-03-02,Furniture,Furnishings,Picture Frame,West,Consumer,5,0.1,946.93,180.07,2021,3,Mar,2021-03,19.02
ORD-16062,2024-10-11,Furniture,Chairs,Ergo Recliner,North,Consumer,5,0.0,574.66,105.68,2024,10,Oct,2024-10,18.39
ORD-16430,2023-12-22,Office Supplies,Storage,Plastic Bin,Central,Corporate,3,0.15,24.03,58.92,2023,12,Dec,2023-12,245.19
