Order ID,Order Date,Category,Sub-Category,Product Name,Region,Customer Segment,Quantity,Discount,Sales,Profit
ORD-19525,2023-01-23 00:00:00,Furniture,Furnishings,Picture Frame,North,Consumer,,0.0,73.2,-1.77
ORD-16010,2023-12-25 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,West,Consumer,9.0,0.0,342.51,103.29
ORD-11992,2022-06-29,Furniture,Bookcases,Metal Shelving Unit,,Consumer,2.0,0.3,134.12,-14.19
ORD-19700,2021-08-22 00:00:00,Office Supplies,Art,Color Pencils,Central,Consumer,9.0,0.0,1088.73,243.7
ORD-14006,2021-04-07 00:00:00,Office Supplies,Labels,Address Labels,East,Consumer,12.0,0.15,168.36,40.14
ORD-12654,2024-07-31 00:00:00,Office Supplies,Binders,View Binder,Central,Consumer,9.0,0.0,946.28,48.98
ORD-16060,2022-05-23,Furniture,Bookcases,Metal Shelving Unit,,Consumer,12.0,0.1,4408.48,-404.2
ORD-10079,2024-05-08 00:00:00,Office Supplies,Binders,View Binder,East,Home Office,13.0,0.3,150.66,28.92
ORD-15635,2021-01-19,Furniture,Tables,Glass Table,East,Corporate,9.0,0.0,6768.51,
ORD-19435,2023-03-09 00:00:00,Office Supplies,Envelopes,Security Envelopes,West,Consumer,5.0,0.2,404.09,75.62
ORD-18513,2024-04-18 00:00:00,Furniture,Tables,Conference Table,East,Corporate,6.0,0.1,3653.09,
ORD-18706,2023-07-03 00:00:00,Office Supplies,Binders,View Binder,,Corporate,1.0,0.0,,10.05
ORD-16353,2023-07-27,Office Supplies,Binders,View Binder,South,Consumer,1.0,0.0,65.19,14.04
ORD-10099,2023-12-24 00:00:00,Office Supplies,Labels,Shipping Labels,South,Consumer,6.0,0.0,,107.23
ORD-17718,2021-06-13 00:00:00,Office Supplies,Envelopes,Security Envelopes,North,Consumer,10.0,0.3,1137.07,227.97
ORD-14968,2022-02-15 00:00:00, Office Supplies ,Storage,Storage Box,,Corporate,1.0,0.0,84.76,15.84
ORD-15557,2022-12-11,Office Supplies,Art,Color Pencils,West,Corporate,7.0,0.0,296.52,83.82
ORD-14458,2021-09-02,Office Supplies,Labels,Shipping Labels,South,Home Office,1.0,0.0,124.05,30.23
ORD-11289,2021-08-19 00:00:00,Furniture,Bookcases,Metal Shelving Unit,Central,,9.0,0.2,3836.63,-275.89
ORD-14240,2024-05-07,Office Supplies,Labels,Shipping Labels,West,Consumer,,0.15,142.14,27.04
ORD-10067,2024-09-03 00:00:00,Furniture,Chairs,Executive Office Chair,Central,Consumer,8.0,0.0,4464.41,165.45
ORD-16033,2024-01-14,Office Supplies,Storage,Storage Box,North,Consumer,9.0,0.1,303.58,21.52
ORD-12031,2021-07-17,Office Supplies,Storage,Plastic Bin,South,Home Office,7.0,0.3,547.34,101.02
ORD-13214,2021-07-20 00:00:00,Office Supplies,Paper,Copy Paper Ream,West,Consumer,6.0,0.15,392.83,36.05
ORD-11023,2022-09-13 00:00:00,Office Supplies,Labels,Address Labels,East,Consumer,2.0,0.3,162.3,10.32
ORD-19152,2021-12-09,Office Supplies,Binders,3-Ring Binder,North,Corporate,6.0,0.3,92.56,18.74
ORD-14835,2024-03-10 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,Central,Home Office,8.0,0.2,132.93,18.25
ORD-17885,2021-07-11,Furniture,Tables,Round Side Table,Central,Corporate,7.0,0.0,1142.62,-139.67
ORD-16293,2021-01-23,Technology,Machines,Laminator,Central,Consumer,6.0,0.0,9284.75,1157.06
ORD-10606,2023-03-07,Technology,Machines,Label Printer,West,Consumer,1.0,0.2,1677.65,371.51
ORD-16350,2022-08-21 00:00:00,Office Supplies,Paper,Sticky Notes Pack,East,Consumer,6.0,0.15,675.56,94.19
ORD-16604,2021-05-12, Furniture ,Tables,Glass Table,,Corporate,12.0,0.3,7254.92,-1025.33
ORD-17314,2021-04-08 00:00:00,Office Supplies,Labels,Address Labels,,Consumer,13.0,0.0,887.5,
ORD-17179,2023-08-14,Office Supplies,Art,Marker Set,West,Consumer,11.0,0.2,542.88,175.98
ORD-19485,2021-09-14 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,North,Corporate,5.0,0.0,487.74,146.41
ORD-14243,2023-04-08 00:00:00,Office Supplies,Art,Sketch Pad,North,Consumer,2.0,0.1,127.87,6.91
ORD-13166,2023-10-29,Office Supplies,Envelopes,Mailing Envelopes,East,Consumer,11.0,0.0,766.66,191.94
ORD-18844,2022-08-09 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,South,Home Office,8.0,0.0,528.65,
ORD-12161,2023-04-26 00:00:00,Office Supplies,Binders,3-Ring Binder,Central,Consumer,,0.3,1372.95,356.44
ORD-10608,2024-04-29,Office Supplies,Binders,Heavy Duty Binder,South,Corporate,3.0,0.1,346.92,38.21
ORD-11297,2021-05-24 00:00:00,Furniture,Tables,Adjustable Desk,,,4.0,0.0,2668.99,383.41
ORD-14397,2024-06-01,Office Supplies,Art,Marker Set,South,Corporate,5.0,0.0,447.5,143.04
ORD-18893,2022-11-15,Technology,Phones,Office Cordless Phone,West,Consumer,8.0,0.0,13088.3,3751.83
ORD-10175,2022-10-23,Furniture,Furnishings,Desk Lamp,East,Consumer,5.0,0.3,762.78,120.25
ORD-10232,2024-07-17 00:00:00, Technology ,Machines,Calculator,,Home Office,9.0,0.2,6802.29,1967.38
ORD-13306,2021-09-05 00:00:00,Technology,Accessories,Wireless Mouse,South,Corporate,9.0,0.3,5269.83,803.72
ORD-16305,2024-01-07,Office Supplies,Binders,View Binder,South,Home Office,5.0,0.3,551.62,152.63
ORD-17762,2021-10-14 00:00:00,Technology,Accessories,USB Hub,East,Home Office,9.0,0.0,14708.72,3189.05
ORD-17967,2022-02-05,Furniture,Bookcases,Metal Shelving Unit,,Corporate,13.0,0.0,10071.94,-102.97
ORD-14626,2022-04-22 00:00:00,Furniture,Tables,Glass Table,North,Corporate,12.0,0.3,3763.5,-192.5
ORD-14338,2021-04-15 00:00:00, Furniture ,Furnishings,Wall Clock,South,Consumer,10.0,0.15,3572.28,441.39
ORD-10796,2021-08-10 00:00:00,Technology,Machines,Label Printer,Central,Consumer,1.0,0.0,502.36,98.8
ORD-16556,2024-09-01 00:00:00,Technology,Copiers,Heavy Duty Copier,East,Consumer,11.0,0.1,9867.78,614.51
ORD-16787,2021-02-07,Office Supplies,Art,Color Pencils,South,Consumer,9.0,0.0,608.92,63.51
ORD-14382,2022-11-26 00:00:00,Technology,Phones,Office Cordless Phone,Central,Consumer,7.0,0.2,10130.71,963.02
ORD-19788,2024-01-01,Office Supplies,Labels,Shipping Labels,EAST,Consumer,2.0,0.0,19.22,2.75
ORD-17201,2022-08-12,Office Supplies,Envelopes,Security Envelopes,West,Consumer,10.0,0.2,292.54,
ORD-18783,2021-05-13 00:00:00,Office Supplies,Binders,Heavy Duty Binder,South,Consumer,7.0,0.0,827.79,49.53
ORD-14588,2023-03-13 00:00:00,Furniture,Chairs,Mesh Task Chair,West,Home Office,9.0,0.15,6286.89,-311.73
ORD-13707,2024-04-03 00:00:00,Office Supplies,Labels,Address Labels,East,Home Office,6.0,0.3,539.66,105.22
ORD-10920,2024-07-11,Technology,Phones,Smartphone X200,Central,Corporate,,0.3,4835.5,273.57
ORD-13576,2021-07-02,Furniture,Tables,Round Side Table,West,Consumer,8.0,0.15,4876.89,148.74
ORD-14472,2024-02-07 00:00:00,Furniture,Tables,Adjustable Desk,East,Home Office,10.0,0.3,7308.63,99.69
ORD-10173,2023-02-26 00:00:00,Technology,Accessories,Keyboard,Central,Corporate,8.0,0.2,7799.5,650.31
ORD-13572,2024-10-01,Office Supplies,Art,Color Pencils,EAST,Corporate,1.0,0.2,70.29,7.61
ORD-11192,2024-12-06,Technology,Copiers,Heavy Duty Copier,North,Consumer,3.0,0.0,3181.34,114.97
ORD-12476,2022-04-30 00:00:00,Office Supplies,Envelopes,Security Envelopes,Central,Consumer,5.0,0.0,233.6,33.08
ORD-16933,2023-09-21 00:00:00,Furniture,Chairs,Mesh Task Chair,South,Consumer,5.0,0.15,1052.39,0.86
ORD-15345,2024-04-20 00:00:00,Office Supplies,Binders,Heavy Duty Binder,,Consumer,5.0,0.15,441.87,147.96
ORD-16536,2021-12-18,Furniture,Furnishings,Desk Lamp,West,Consumer,9.0,0.3,2731.61,-336.52
ORD-12535,2023-06-11 00:00:00,Office Supplies,Labels,Address Labels,South,Consumer,4.0,0.0,290.33,49.2
ORD-16969,2023-11-08 00:00:00,Office Supplies,Labels,Address Labels,West,Corporate,8.0,0.0,809.23,
ORD-14595,2023-12-27 00:00:00,Office Supplies,Storage,File Cabinet,East,Home Office,4.0,0.2,326.07,109.86
ORD-10601,2023-02-15 00:00:00,Furniture,Bookcases,Oak Bookcase,South,Consumer,6.0,0.3,3278.58,-305.3
ORD-15154,2022-09-07 00:00:00,Furniture,Bookcases,Metal Shelving Unit,South,Consumer,1.0,0.3,620.23,26.43
ORD-15760,2021-06-01 00:00:00,Technology,Phones,Office Cordless Phone,East,Corporate,1.0,0.0,165.65,46.94
ORD-12406,2023-12-07,Office Supplies,Envelopes,Mailing Envelopes,North,Consumer,13.0,0.0,109.58,10.71
ORD-13961,2024-06-24 00:00:00,Technology,Copiers,Heavy Duty Copier,EAST,Consumer,8.0,0.3,13726.8,1943.25
ORD-18381,2022-05-26 00:00:00,Technology,Machines,Label Printer,West,Consumer,1.0,0.0,386.57,8.26
ORD-11384,2021-12-28 00:00:00, Office Supplies ,Paper,Sticky Notes Pack,South,Consumer,10.0,0.0,922.46,214.09
ORD-14517,2022-12-10 00:00:00,Technology,Machines,Label Printer,West,Corporate,1.0,0.15,1292.75,354.67
ORD-15069,2021-06-30,Office Supplies,Envelopes,Security Envelopes,West,Corporate,3.0,0.0,317.41,26.44
ORD-10831,2021-09-02 00:00:00,Office Supplies,Labels,Address Labels,North,Corporate,10.0,0.0,965.8,107.57
ORD-14496,2021-01-12 00:00:00,Office Supplies,Labels,Address Labels,North,Consumer,5.0,0.0,176.74,17.58
ORD-17759,2024-09-27,Technology,Copiers,Heavy Duty Copier,West,Consumer,11.0,0.0,8523.15,2180.98
ORD-13227,2022-11-04 00:00:00,Office Supplies,Storage,Plastic Bin,South,Consumer,13.0,0.0,867.76,231.46
ORD-17949,2024-03-29 00:00:00,Technology,Copiers,Desktop Copier,West,,1.0,0.2,2017.2,604.92
ORD-18859,2022-05-26 00:00:00,Office Supplies,Paper,Notebook Set,South,Consumer,6.0,0.2,405.03,39.94
ORD-10723,2021-02-05,Office Supplies,Art,Sketch Pad,WEST,Corporate,13.0,0.1,986.88,308.61
ORD-13910,2023-05-09,Office Supplies,Labels,Address Labels,South,Consumer,6.0,0.1,492.66,95.89
ORD-18814,2021-11-01 00:00:00,Furniture,Chairs,Executive Office Chair,East,Corporate,3.0,0.0,492.94,16.73
ORD-12692,2024-01-14 00:00:00,Technology,Machines,Label Printer,East,Consumer,4.0,0.2,,380.41
ORD-17371,2023-11-27,Technology,Accessories,Laptop Stand,West,Corporate,8.0,0.0,6628.3,1361.11
ORD-16612,2022-03-31,Technology,Machines,Laminator,East,Corporate,11.0,0.1,14336.04,1760.13
ORD-14316,2024-10-04 00:00:00,Furniture,Furnishings,Picture Frame,South,Consumer,11.0,0.0,5640.72,-241.69
ORD-10403,2022-09-07 00:00:00,Technology,Copiers,Heavy Duty Copier,East,Home Office,4.0,0.3,5175.95,444.95
ORD-11280,2021-04-26,Furniture,Bookcases,Oak Bookcase,East,Corporate,,0.1,7706.35,-699.35
ORD-16807,2023-09-02,Furniture,Chairs,Ergo Recliner,Central,Consumer,1.0,0.0,840.79,11.98
ORD-18805,2022-11-16,Office Supplies,Binders,3-Ring Binder,East,Consumer,10.0,0.1,986.66,282.52
ORD-15987,2023-08-31 00:00:00,Office Supplies,Binders,3-Ring Binder,,Consumer,9.0,0.1,689.89,38.61
ORD-12725,2024-03-26,Office Supplies,Art,Marker Set,South,Consumer,9.0,0.1,343.14,41.66
ORD-13320,2022-05-12,Office Supplies,Paper,Notebook Set,North,Corporate,9.0,0.0,452.64,145.83
ORD-16798,2024-07-31 00:00:00,Technology,Copiers,Desktop Copier,North,Home Office,13.0,0.3,1181.13,69.49
ORD-13328,2021-09-15,Technology,Copiers,Desktop Copier,West,Consumer,1.0,0.0,692.85,143.02
ORD-18263,2024-08-11,Office Supplies,Storage,File Cabinet,North,Corporate,9.0,0.1,68.94,7.86
ORD-19374,2022-05-10,Technology,Phones,Smartphone X200,Central,Corporate,5.0,0.3,1813.23,476.04
ORD-16310,2021-11-07 00:00:00,Technology,Machines,Calculator,South,Home Office,10.0,0.0,8522.22,1588.51
ORD-17032,2023-10-05 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,North,Consumer,6.0,0.0,516.49,159.53
ORD-12661,2024-04-28,Office Supplies,Storage,File Cabinet,EAST,Consumer,4.0,0.0,410.16,70.89
ORD-16531,2022-11-12 00:00:00,Office Supplies,Labels,Address Labels,Central,Consumer,6.0,0.0,294.17,78.67
ORD-17186,2021-03-03,Furniture,Furnishings,Filing Tray,North,Corporate,6.0,0.0,3524.56,
ORD-16141,2023-05-13 00:00:00,Furniture,Tables,Round Side Table,East,Corporate,12.0,0.0,4568.85,531.18
ORD-13570,2021-04-07 00:00:00,Technology,Copiers,Desktop Copier,South,Corporate,8.0,0.0,9609.97,735.15
ORD-17545,2024-04-09,Technology,Phones,Smartphone X200,NORTH,Home Office,4.0,0.15,1902.0,333.7
ORD-10374,2023-04-28,Furniture,Furnishings,Wall Clock,East,Consumer,11.0,0.3,8305.53,-149.76
ORD-18518,2021-11-25 00:00:00,Furniture,Furnishings,Picture Frame,,Consumer,2.0,0.2,840.29,32.13
ORD-13436,2021-02-21 00:00:00,Office Supplies,Labels,Shipping Labels,West,Consumer,6.0,0.0,70.7,17.88
ORD-15813,2023-10-05,Office Supplies,Art,Color Pencils,Central,Corporate,4.0,0.0,492.54,35.12
ORD-15559,2024-06-15,Office Supplies,Storage,File Cabinet,West,Consumer,11.0,0.1,849.47,275.84
ORD-18232,2021-09-06,Office Supplies,Binders,View Binder,East,Corporate,5.0,0.1,520.6,102.42
ORD-16114,2022-07-06 00:00:00,Technology,Phones,Office Cordless Phone,Central,Consumer,9.0,0.3,3794.09,366.86
ORD-13774,2022-03-15 00:00:00,Office Supplies,Storage,Plastic Bin,East,Home Office,1.0,0.0,109.44,
ORD-13016,2022-01-12 00:00:00,Office Supplies,Art,Sketch Pad,East,Corporate,8.0,0.0,195.19,12.01
ORD-19518,2024-12-23 00:00:00,Office Supplies,Binders,View Binder,East,Consumer,9.0,0.2,196.54,11.41
ORD-13433,2021-08-14,Technology,Accessories,Laptop Stand,North,Consumer,11.0,0.0,1531.61,346.97
ORD-13782,2021-02-03 00:00:00,Office Supplies,Binders,View Binder,CENTRAL,Corporate,7.0,0.15,782.88,89.4
ORD-15643,2021-10-29 00:00:00,Furniture,Bookcases,Oak Bookcase,South,Consumer,9.0,0.0,2109.95,-202.85
ORD-13553,2023-04-28 00:00:00,Furniture,Tables,Round Side Table,South,Corporate,10.0,0.0,5330.43,1028.79
ORD-11180,2022-02-07 00:00:00,Furniture,Furnishings,Picture Frame,South,Consumer,,0.15,571.05,104.52
ORD-14295,2024-08-05,Technology,Phones,Smartphone X200,West,Consumer,13.0,0.0,15181.88,3952.47
ORD-18564,2021-05-11,Office Supplies,Binders,View Binder,West,Consumer,1.0,0.0,68.85,17.39
ORD-16694,2024-12-06,Technology,Phones,Office Cordless Phone,East,Consumer,7.0,0.3,1971.17,395.25
ORD-11762,2024-06-22 00:00:00,Furniture,Furnishings,Desk Lamp,West,Corporate,12.0,0.0,1605.44,-155.87
ORD-14424,2024-03-12,Office Supplies,Envelopes,Security Envelopes,South,Corporate,1.0,0.0,9.7,1.03
ORD-15531,2023-08-02 00:00:00,Office Supplies,Binders,View Binder,North,Corporate,7.0,0.1,957.46,211.01
ORD-14445,2023-04-29,Office Supplies,Binders,3-Ring Binder,East,Consumer,5.0,0.15,331.94,50.76
ORD-17662,2021-09-12 00:00:00,Furniture,Chairs,Ergo Recliner,Central,Home Office,12.0,0.2,10212.28,-431.55
ORD-11343,2024-08-24 00:00:00,Office Supplies,Paper,Sticky Notes Pack,East,Consumer,7.0,0.2,204.46,58.9
ORD-18017,2023-06-18 00:00:00,Office Supplies,Paper,Sticky Notes Pack,Central,,2.0,0.1,172.33,
ORD-10060,2022-06-01 00:00:00,Technology,Phones,Office Cordless Phone,Central,,4.0,0.0,3760.46,887.95
ORD-13387,2024-06-06 00:00:00,Furniture,Bookcases,Oak Bookcase,West,Consumer,13.0,0.0,8230.52,1321.01
ORD-14098,2021-04-26,Office Supplies,Binders,Heavy Duty Binder,West,Corporate,2.0,0.0,196.33,33.52
ORD-18245,2021-02-04,Office Supplies,Paper,Notebook Set,West,Consumer,13.0,0.3,580.46,60.56
ORD-15541,2024-02-05,Furniture,Chairs,Executive Office Chair,South,Consumer,4.0,0.0,632.66,-4.43
ORD-19586,2021-03-02 00:00:00,Furniture,Furnishings,Picture Frame,West,Consumer,5.0,0.1,946.93,180.07
ORD-16062,2024-10-11 00:00:00,Furniture,Chairs,Ergo Recliner,North,Consumer,5.0,0.0,574.66,105.68
ORD-16430,2023-12-22 00:00:00,Office Supplies,Storage,Plastic Bin,Central,Corporate,3.0,0.15,24.03,
ORD-16395,2022-04-07 00:00:00,Technology,Machines,Calculator,Central,Consumer,9.0,0.15,18155.5,661.0
ORD-18407,2024-11-18 00:00:00,Technology,Phones,Smartphone Lite,Central,Consumer,12.0,0.0,13906.97,3417.79
ORD-10163,2022-08-24,Office Supplies,Storage,Plastic Bin,Central,Home Office,8.0,0.3,136.29,19.59
ORD-17315,2022-03-06,Office Supplies,Art,Sketch Pad,North,Home Office,4.0,0.3,379.1,90.09
ORD-12199,2021-06-06 00:00:00,Office Supplies,Envelopes,Security Envelopes,East,Consumer,7.0,0.15,83.33,12.9
ORD-11637,2021-10-21 00:00:00,Office Supplies,Paper,Copy Paper Ream,West,Corporate,11.0,0.0,1104.58,147.59
ORD-11285,2022-07-09 00:00:00,Office Supplies,Art,Color Pencils,CENTRAL,Corporate,6.0,0.0,585.32,171.16
ORD-14055,2022-01-12 00:00:00,Office Supplies,Art,Marker Set,East,Home Office,2.0,0.2,262.22,19.48
ORD-11213,2023-12-04 00:00:00,Office Supplies,Storage,File Cabinet,North,Consumer,9.0,0.0,381.89,42.18
ORD-10732,2022-12-04,Office Supplies,Paper,Copy Paper Ream,North,Corporate,5.0,0.15,64.89,9.19
ORD-18224,2022-01-22 00:00:00,Technology,Accessories,USB Hub,East,Consumer,10.0,0.3,10311.3,2832.4
ORD-16642,2024-10-09 00:00:00,Office Supplies,Art,Sketch Pad,South,Consumer,3.0,0.1,302.54,60.41
ORD-16781,2021-12-18 00:00:00,Technology,Machines,Laminator,North,Consumer,,0.2,4656.16,268.64
ORD-10112,2021-08-05 00:00:00,Office Supplies,Binders,View Binder,East,Consumer,12.0,0.15,208.55,56.28
ORD-11782,2021-04-29 00:00:00,Office Supplies,Paper,Copy Paper Ream,West,Corporate,13.0,0.0,1109.05,346.91
ORD-14375,2022-02-09,Furniture,Tables,Conference Table,West,Consumer,2.0,0.3,196.84,-12.41
ORD-15519,2024-08-21, Office Supplies ,Labels,Address Labels,North,Consumer,7.0,0.0,391.39,130.41
ORD-19650,2021-07-20 00:00:00,Technology,Accessories,Wireless Mouse,EAST,Corporate,2.0,0.1,2531.06,623.6
ORD-19409,2024-08-09 00:00:00,Office Supplies,Art,Color Pencils,Central,Home Office,10.0,0.15,845.13,172.99
ORD-10761,2023-07-05 00:00:00,Office Supplies,Paper,Copy Paper Ream,East,Consumer,5.0,0.0,486.88,82.64
ORD-13258,2023-04-25,Furniture,Bookcases,Oak Bookcase,Central,Consumer,,0.3,1545.4,265.6
ORD-14361,2024-05-03 00:00:00,Furniture,Tables,Glass Table,North,Corporate,8.0,0.1,2805.26,-219.22
ORD-17137,2022-12-23,Technology,Copiers,Desktop Copier,North,Corporate,7.0,0.0,4950.37,376.53
ORD-12827,2022-05-10,Office Supplies,Art,Marker Set,West,Consumer,6.0,0.0,299.31,88.78
ORD-11680,2023-08-04,Office Supplies,Envelopes,Security Envelopes,North,Consumer,11.0,0.0,1005.35,302.89
ORD-18144,2023-07-17,Office Supplies,Envelopes,Security Envelopes,West,Corporate,5.0,0.1,170.23,36.22
ORD-18845,2021-01-18 00:00:00,Office Supplies,Storage,Plastic Bin,,Consumer,8.0,0.15,868.16,
ORD-14508,2022-11-16,Furniture,Furnishings,Filing Tray,East,Consumer,10.0,0.0,5987.2,687.98
ORD-16039,2023-11-05 00:00:00,Office Supplies,Binders,View Binder,East,Consumer,8.0,0.0,396.52,43.3
ORD-18937,2023-02-18 00:00:00, Office Supplies ,Binders,3-Ring Binder,South,Consumer,5.0,0.1,239.58,55.93
ORD-18915,2021-09-24,Furniture,Bookcases,Oak Bookcase,East,Consumer,13.0,0.0,10035.55,-1014.2
ORD-17454,2022-05-25 00:00:00,Technology,Machines,Calculator,North,Consumer,3.0,0.1,3779.03,799.1
ORD-15538,2024-07-13 00:00:00,Furniture,Chairs,Ergo Recliner,West,Home Office,8.0,0.2,7385.78,-407.33
ORD-10748,2023-12-21 00:00:00,Office Supplies,Paper,Notebook Set,WEST,Consumer,10.0,0.2,578.77,176.57
ORD-12011,2021-01-25 00:00:00,Office Supplies,Labels,Shipping Labels,North,Consumer,8.0,0.0,,131.7
ORD-14666,2024-04-13,Technology,Copiers,Heavy Duty Copier,Central,Consumer,6.0,0.2,2168.09,256.52
ORD-19394,2023-02-07,Office Supplies,Storage,Storage Box,West,Corporate,3.0,0.0,,84.03
ORD-10412,2024-08-22 00:00:00,Furniture,Tables,Glass Table,North,Corporate,11.0,0.3,6260.26,1019.65
ORD-18933,2024-02-19,Office Supplies,Art,Marker Set,East,Consumer,6.0,0.3,376.93,116.98
ORD-10571,2022-01-18,Office Supplies,Storage,File Cabinet,East,Consumer,6.0,0.0,591.13,58.32
ORD-10227,2021-12-08,Office Supplies,Art,Sketch Pad,East,Corporate,9.0,0.2,457.14,134.87
ORD-15957,2024-06-11 00:00:00,Office Supplies,Art,Color Pencils,North,Consumer,10.0,0.0,177.14,54.96
ORD-15792,2022-10-04 00:00:00,Office Supplies,Binders,3-Ring Binder,South,Home Office,3.0,0.0,32.35,10.21
ORD-19149,2022-12-23,Office Supplies,Paper,Copy Paper Ream,Central,Corporate,1.0,0.3,79.63,14.13
ORD-13324,2024-11-14 00:00:00,Office Supplies,Art,Marker Set,East,Home Office,12.0,0.0,1570.83,168.04
ORD-11096,2023-08-06 00:00:00,Office Supplies,Storage,Plastic Bin,South,Corporate,8.0,0.15,187.1,50.0
ORD-14091,2022-01-22 00:00:00, Office Supplies ,Binders,View Binder,North,Home Office,12.0,0.0,,198.54
ORD-17230,2022-12-09 00:00:00, Office Supplies ,Storage,File Cabinet,NORTH,Consumer,12.0,0.0,1144.25,95.06
ORD-19766,2021-08-27,Furniture,Bookcases,Corner Bookcase,West,Consumer,1.0,0.1,402.77,53.42
ORD-17076,2022-12-04 00:00:00,Office Supplies,Binders,View Binder,South,Consumer,6.0,0.15,366.56,86.66
ORD-18249,2023-02-28 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,EAST,Consumer,13.0,0.0,925.2,84.7
ORD-11141,2023-01-16,Office Supplies,Storage,Storage Box,West,Corporate,2.0,0.0,229.9,14.03
ORD-12034,2023-07-04,Office Supplies,Labels,Address Labels,Central,Consumer,6.0,0.0,642.89,65.52
ORD-15863,2021-12-05 00:00:00,Office Supplies,Binders,3-Ring Binder,North,Consumer,8.0,0.0,610.23,132.16
ORD-10856,2022-09-19 00:00:00,Office Supplies,Binders,View Binder,West,,7.0,0.0,724.11,152.0
ORD-18910,2022-09-09 00:00:00,Office Supplies,Art,Color Pencils,South,Consumer,13.0,0.3,1037.0,344.45
ORD-11831,2023-05-18 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,South,Consumer,8.0,0.1,701.82,97.71
ORD-12609,2022-12-12 00:00:00,Furniture,Bookcases,Oak Bookcase,East,Corporate,6.0,0.0,1357.04,-48.15
ORD-16178,2022-03-31,Office Supplies,Binders,Heavy Duty Binder,West,Corporate,6.0,0.15,768.32,127.04
ORD-14454,2023-04-22 00:00:00,Furniture,Chairs,Executive Office Chair,South,Corporate,7.0,0.0,685.3,-29.52
ORD-12726,2021-05-31 00:00:00,Technology,Copiers,Desktop Copier,EAST,Consumer,10.0,0.0,2131.33,571.06
ORD-14575,2022-06-26 00:00:00,Office Supplies,Binders,Heavy Duty Binder,East,Corporate,5.0,0.1,524.12,102.64
ORD-12352,2024-02-05,Office Supplies,Paper,Copy Paper Ream,Central,Consumer,5.0,0.0,41.31,12.82
ORD-18572,2023-11-12 00:00:00,Technology,Copiers,Desktop Copier,East,Home Office,13.0,0.1,6129.07,1215.53
ORD-14532,2024-04-09 00:00:00,Office Supplies,Labels,Shipping Labels,West,Consumer,8.0,0.2,220.37,63.11
ORD-13567,2024-02-14,Office Supplies,Labels,Address Labels,South,,7.0,0.0,821.56,238.52
ORD-18257,2023-08-13 00:00:00,Office Supplies,Paper,Copy Paper Ream,South,Home Office,11.0,0.3,747.75,
ORD-15865,2024-10-07 00:00:00,Office Supplies,Art,Sketch Pad,,Consumer,12.0,0.15,172.17,14.42
ORD-15282,2022-01-08 00:00:00,Furniture,Tables,Round Side Table,West,Home Office,5.0,0.0,1198.33,62.39
ORD-11589,2021-09-06 00:00:00,Office Supplies,Art,Sketch Pad,West,Home Office,2.0,0.0,115.11,33.37
ORD-16747,2024-06-03 00:00:00,Furniture,Furnishings,Filing Tray,South,Consumer,3.0,0.0,,177.59
